condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
HU	YNB	two-parent	1	3	P12	2.09821000270024
HU	YNB	four-parent	1	4	P1	1.79293243220644
HU	YNB	two-parent	1	3	P13	2.04667245838645
HU	YNB	four-parent	1	4	P1	1.67451987474849
HU	YNB	two-parent	1	3	P13	2.04648877405317
HU	YNB	four-parent	1	4	P2	1.79381219952242
HU	YNB	two-parent	1	3	P14	2.11770660124638
HU	YNB	four-parent	1	4	P2	1.88497983259634
HU	YNB	two-parent	1	3	P14	2.05401812950323
HU	YNB	two-parent	1	3	P15	2.12652878125449
HU	YNB	two-parent	1	3	P15	2.19875319686633
HU	YNB	four-parent	1	4	P4	1.92288832498652
HU	YNB	two-parent	1	3	P16	2.07546573159878
HU	YNB	four-parent	1	4	P4	1.82865800085242
HU	YNB	two-parent	1	3	P16	2.13661649692828
HU	YNB	four-parent	1	4	P5	1.93182173226866
HU	YNB	two-parent	1	3	P17	1.94910189712867
HU	YNB	four-parent	1	4	P5	1.8809127735143
HU	YNB	two-parent	1	3	P17	1.96318108191665
HU	YNB	four-parent	1	4	P6	1.82489328730319
HU	YNB	four-parent	1	4	P6	1.8219763932253
HU	YNB	four-parent	1	4	P7	2.08317295456245
HU	YNB	four-parent	1	4	P7	1.85869000410515
HU	YNB	four-parent	1	4	P8	1.71698357007329
HU	YNB	four-parent	1	4	P8	1.56137132284677
HU	YNB	four-parent	1	4	P6	1.7423739554872
HU	YNB	four-parent	1	4	P6	1.71189135777632
HU	YNB	four-parent	1	4	P7	1.47928815608317
HU	YNB	four-parent	1	4	P7	1.59360952141574
HU	YNB	four-parent	1	4	P8	1.61794558640066
HU	YNB	four-parent	1	4	P8	1.60308634312814
HU	YNB	four-parent	1	4	P9	1.66392086700164
HU	YNB	four-parent	1	4	P9	1.62528853300108
HU	YNB	four-parent	1	4	P10	1.70309457235623
HU	YNB	four-parent	1	4	P10	1.79282122034901
HU	YNB	four-parent	1	4	P11	1.49043234240874
HU	YNB	four-parent	1	4	P11	1.52715421452601
HU	YNB	four-parent	1	4	P12	1.24772098278507
HU	YNB	four-parent	1	4	P12	1.47026029017762
HU	YNB	four-parent	1	4	P13	1.14443353726572
HU	YNB	four-parent	1	4	P13	1.28550093100956
HU	YNB	four-parent	1	4	P14	1.07835088942779
HU	YNB	four-parent	1	4	P14	1.04983951588941
HU	YNB	NA	0	0	P0	2.00167967398021
HU	YNB	two-parent	2	0	P0	2.13396245879244
HU	YNB	NA	0	0	P0	1.86368409613307
HU	YNB	two-parent	2	0	P0	1.95112416728139
HU	YNB	NA	0	1	P1	1.97788989032261
HU	YNB	two-parent	2	1	P1	2.18903404782354
HU	YNB	NA	0	1	P1	2.12056436707937
HU	YNB	two-parent	2	1	P1	2.10192215994767
HU	YNB	NA	0	1	P2	2.03347833101394
HU	YNB	two-parent	2	1	P2	2.01022743946373
HU	YNB	NA	0	1	P2	2.03279522425336
HU	YNB	two-parent	2	1	P2	2.16318398451472
HU	YNB	NA	0	1	P3	1.99937863367539
HU	YNB	two-parent	2	1	P3	2.12401056397946
HU	YNB	NA	0	1	P3	1.90741725891715
HU	YNB	two-parent	2	1	P3	1.98178491981864
HU	YNB	NA	0	1	P4	1.82537496569792
HU	YNB	two-parent	2	1	P4	1.9186653228125
HU	YNB	NA	0	1	P4	1.76005513982416
HU	YNB	two-parent	2	1	P4	1.87598274723357
HU	YNB	NA	0	1	P5	1.75345488525208
HU	YNB	two-parent	2	1	P5	2.0190504335442
HU	YNB	NA	0	1	P5	1.91315280898391
HU	YNB	two-parent	2	1	P5	2.03044543952777
HU	YNB	NA	0	0	P0	1.8530709787627
HU	YNB	two-parent	2	0	P0	1.9918923185523
HU	YNB	NA	0	0	P0	1.91063874602645
HU	YNB	two-parent	2	0	P0	2.16428422045656
HU	YNB	NA	0	1	P1	2.00593336452269
HU	YNB	two-parent	2	1	P1	2.25038592136723
HU	YNB	NA	0	1	P1	1.97844293649883
HU	YNB	two-parent	2	1	P1	2.12426075636064
HU	YNB	NA	0	1	P2	1.94641354227511
HU	YNB	two-parent	2	1	P2	2.08532383669726
HU	YNB	NA	0	1	P2	2.08208012948438
HU	YNB	two-parent	2	1	P2	2.0952065625812
HU	YNB	NA	0	1	P3	2.0302792260033
HU	YNB	two-parent	2	1	P3	2.12240901973725
HU	YNB	NA	0	1	P3	2.04814858259955
HU	YNB	two-parent	2	1	P3	2.30040069650164
HU	YNB	NA	0	1	P4	2.15049458274535
HU	YNB	two-parent	2	1	P4	2.23292866734263
HU	YNB	NA	0	1	P4	2.17022551864479
HU	YNB	two-parent	2	1	P4	2.41876653801565
HU	YNB	NA	0	1	P5	2.38668646756259
HU	YNB	two-parent	2	1	P5	2.48991902627049
HU	YNB	NA	0	1	P5	2.22563810080825
HU	YNB	two-parent	2	1	P5	2.25590887790349
HU	YNB	NA	0	1	P6	2.04155707504127
HU	YNB	NA	0	1	P6	1.87837049243073
HU	YNB	NA	0	1	P7	1.89783161734185
HU	YNB	NA	0	1	P7	1.99234557224841
HU	YNB	NA	0	1	P8	2.02467082932126
HU	YNB	NA	0	1	P8	2.02970488506753
HU	YNB	NA	0	1	P6	1.94346738169538
HU	YNB	NA	0	1	P6	1.80487219178821
HU	YNB	NA	0	1	P7	1.87967427142432
HU	YNB	NA	0	1	P7	1.88830163865212
HU	YNB	NA	0	1	P8	1.74881412026687
HU	YNB	NA	0	1	P8	1.98463061780647
HU	YNB	NA	0	1	P9	1.87358781411983
HU	YNB	NA	0	1	P9	2.0138671696693
HU	YNB	NA	0	1	P10	1.98305448069891
HU	YNB	NA	0	1	P10	1.93297087595222
HU	YNB	NA	0	1	P11	1.96706462164931
HU	YNB	NA	0	1	P11	2.03722386756759
HU	YNB	NA	0	1	P12	2.07431739857515
HU	YNB	NA	0	1	P12	2.10917675168587
HU	YNB	NA	0	1	P13	2.11558362327086
HU	YNB	NA	0	1	P13	2.10643557402193
HU	YNB	NA	0	1	P14	2.3411883080828
HU	YNB	NA	0	1	P14	2.33600271316591
HU	YNB	four-parent	2	0	P0	2.04944568410794
HU	YNB	two-parent	2	1	P6	2.2905477867767
HU	YNB	four-parent	2	0	P0	1.90605418470622
HU	YNB	two-parent	2	1	P6	2.05144673325007
HU	YNB	four-parent	2	1	P1	1.76334142453515
HU	YNB	two-parent	2	1	P7	2.08009087868021
HU	YNB	four-parent	2	1	P1	2.0249522787136
HU	YNB	two-parent	2	1	P7	2.1268552644513
HU	YNB	four-parent	2	1	P2	1.88718380335268
HU	YNB	two-parent	2	1	P8	2.12599829356475
HU	YNB	four-parent	2	1	P2	1.89513074290885
HU	YNB	two-parent	2	1	P8	2.25037863084986
HU	YNB	four-parent	2	1	P3	1.84233765887551
HU	YNB	two-parent	2	1	P9	1.97463132498981
HU	YNB	four-parent	2	1	P3	1.81600676735794
HU	YNB	two-parent	2	1	P9	1.92961071965913
HU	YNB	four-parent	2	1	P4	1.88943635509643
HU	YNB	two-parent	2	1	P10	2.13944906740736
HU	YNB	four-parent	2	1	P4	1.87361205130933
HU	YNB	two-parent	2	1	P10	2.09599906283569
HU	YNB	four-parent	2	1	P5	1.92451967164612
HU	YNB	two-parent	2	1	P11	2.11127877626385
HU	YNB	four-parent	2	1	P5	1.95865278503607
HU	YNB	two-parent	2	1	P11	2.13199424056096
HU	YNB	four-parent	2	0	P0	1.96797825982933
HU	YNB	two-parent	2	1	P12	2.19112162484969
HU	YNB	four-parent	2	0	P0	1.92457516598581
HU	YNB	two-parent	2	1	P12	2.21471606008385
HU	YNB	four-parent	2	1	P1	1.95944046199128
HU	YNB	two-parent	2	1	P13	2.12801271024351
HU	YNB	four-parent	2	1	P1	1.86711062114939
HU	YNB	two-parent	2	1	P13	2.09052465061954
HU	YNB	four-parent	2	1	P2	1.92057268722631
HU	YNB	two-parent	2	1	P14	2.31354136516798
HU	YNB	four-parent	2	1	P2	1.95052581157138
HU	YNB	two-parent	2	1	P14	2.3376485012235
HU	YNB	four-parent	2	1	P3	1.99772991991947
HU	YNB	two-parent	2	1	P15	2.21107169279079
HU	YNB	four-parent	2	1	P3	2.08454868308774
HU	YNB	two-parent	2	1	P15	2.3568444599644
HU	YNB	four-parent	2	1	P4	2.066131091385
HU	YNB	two-parent	2	1	P16	2.24212444265654
HU	YNB	four-parent	2	1	P4	1.90177230299723
HU	YNB	two-parent	2	1	P16	2.1885778883192
HU	YNB	four-parent	2	1	P5	2.3036294003281
HU	YNB	two-parent	2	1	P17	2.49802628283682
HU	YNB	four-parent	2	1	P5	2.29866413640995
HU	YNB	two-parent	2	1	P17	2.36770889224661
HU	YNB	four-parent	2	1	P6	2.21412153642879
HU	YNB	four-parent	2	1	P6	2.02304804430619
HU	YNB	four-parent	2	1	P7	1.85459163114432
HU	YNB	four-parent	2	1	P7	1.92147618922958
HU	YNB	four-parent	2	1	P8	1.71575666160098
HU	YNB	four-parent	2	1	P8	1.88924762712711
HU	YNB	four-parent	2	1	P6	1.83626236631259
HU	YNB	four-parent	2	1	P6	1.68961304450123
HU	YNB	four-parent	2	1	P7	1.89301863912161
HU	YNB	four-parent	2	1	P7	1.88493281926882
HU	YNB	four-parent	2	1	P8	1.80300682932324
HU	YNB	four-parent	2	1	P8	1.82375352892564
HU	YNB	four-parent	2	1	P9	2.00477840081979
HU	YNB	four-parent	2	1	P9	1.97017223502955
HU	YNB	four-parent	2	1	P10	1.82580389035219
HU	YNB	four-parent	2	1	P10	1.80802203797686
HU	YNB	four-parent	2	1	P11	1.99018775557703
HU	YNB	four-parent	2	1	P11	1.98593969101001
HU	YNB	four-parent	2	1	P12	1.91072000573814
HU	YNB	four-parent	2	1	P12	2.05499837121889
HU	YNB	four-parent	2	1	P13	2.16879346355759
HU	YNB	four-parent	2	1	P13	1.99632650599138
HU	YNB	four-parent	2	1	P14	1.93098333108956
HU	YNB	four-parent	2	1	P14	1.99434536644722
HU	YNB	NA	0	0	P0	2.05392583357194
HU	YNB	two-parent	2	0	P0	2.37343510739465
HU	YNB	NA	0	0	P0	2.04036740750536
HU	YNB	two-parent	2	0	P0	2.12724629806321
HU	YNB	NA	0	2	P1	2.17942341062507
HU	YNB	two-parent	2	2	P1	2.10635898103033
HU	YNB	NA	0	2	P1	2.16392975990881
HU	YNB	two-parent	2	2	P1	2.23668625126479
HU	YNB	NA	0	2	P2	1.9714055598583
HU	YNB	two-parent	2	2	P2	2.05303203087551
HU	YNB	NA	0	2	P2	1.96226732748708
HU	YNB	two-parent	2	2	P2	2.2248758944487
HU	YNB	NA	0	2	P3	1.89487686378024
HU	YNB	two-parent	2	2	P3	1.99147091122312
HU	YNB	NA	0	2	P3	1.95153215398189
HU	YNB	two-parent	2	2	P3	2.07787162811253
HU	YNB	NA	0	2	P4	1.98772130751877
HU	YNB	two-parent	2	2	P4	2.11720756773469
HU	YNB	NA	0	2	P4	1.89106731461709
HU	YNB	two-parent	2	2	P4	2.04676988608815
HU	YNB	NA	0	2	P5	1.89045278894431
HU	YNB	two-parent	2	2	P5	2.17481221052957
HU	YNB	NA	0	2	P5	1.97987332866698
HU	YNB	two-parent	2	2	P5	2.20893164888912
HU	YNB	NA	0	0	P0	2.02066108298272
HU	YNB	two-parent	2	0	P0	2.21107156649791
HU	YNB	NA	0	0	P0	2.08028987255807
HU	YNB	two-parent	2	0	P0	2.19672447514471
HU	YNB	NA	0	2	P1	1.97272218739212
HU	YNB	two-parent	2	2	P1	2.12267521238886
HU	YNB	NA	0	2	P1	2.02608238068951
HU	YNB	two-parent	2	2	P1	2.16555077063984
HU	YNB	NA	0	2	P2	2.0821056995158
HU	YNB	two-parent	2	2	P2	2.25525499145648
HU	YNB	NA	0	2	P2	2.04154269090774
HU	YNB	two-parent	2	2	P2	2.03925922471333
HU	YNB	NA	0	2	P3	2.08778952622933
HU	YNB	two-parent	2	2	P3	2.25306160811001
HU	YNB	NA	0	2	P3	2.17462264239825
HU	YNB	two-parent	2	2	P3	2.33900159921417
HU	YNB	NA	0	2	P4	2.14570838226574
HU	YNB	two-parent	2	2	P4	2.33965494720234
HU	YNB	NA	0	2	P4	2.17356119120543
HU	YNB	two-parent	2	2	P4	2.28076183500461
HU	YNB	NA	0	2	P5	2.20662917490745
HU	YNB	two-parent	2	2	P5	2.47706093511602
HU	YNB	NA	0	2	P5	2.50411659864867
HU	YNB	two-parent	2	2	P5	2.12784526261142
HU	YNB	NA	0	2	P6	2.02023746362257
HU	YNB	NA	0	2	P6	2.02108504895727
HU	YNB	NA	0	2	P7	2.103998042359
HU	YNB	NA	0	2	P7	2.05288137514682
HU	YNB	NA	0	2	P8	2.05546194917483
HU	YNB	NA	0	2	P8	2.03428358636602
HU	YNB	NA	0	2	P6	1.95403086136243
HU	YNB	NA	0	2	P6	1.9933256687304
HU	YNB	NA	0	2	P7	2.10087643452618
HU	YNB	NA	0	2	P7	1.87634487743041
HU	YNB	NA	0	2	P8	1.93345540281281
HU	YNB	NA	0	2	P8	2.0318701360198
HU	YNB	NA	0	2	P9	2.00793842123043
HU	YNB	NA	0	2	P9	2.08294287332415
HU	YNB	NA	0	2	P10	2.03897206261456
HU	YNB	NA	0	2	P10	2.07934529405047
HU	YNB	NA	0	2	P11	2.05426564089279
HU	YNB	NA	0	2	P11	2.05049896652142
HU	YNB	NA	0	2	P12	2.10370483115509
HU	YNB	NA	0	2	P12	2.24681100492571
HU	YNB	NA	0	2	P13	2.13778617022883
HU	YNB	NA	0	2	P13	2.16967526093467
HU	YNB	NA	0	2	P14	2.37225988255639
HU	YNB	NA	0	2	P14	2.53761209120787
HU	YNB	four-parent	2	0	P0	1.90911295059349
HU	YNB	two-parent	2	2	P6	2.01229107191723
HU	YNB	four-parent	2	0	P0	1.69678026790915
HU	YNB	two-parent	2	2	P6	2.13479414767542
HU	YNB	four-parent	2	2	P1	1.80890548131892
HU	YNB	two-parent	2	2	P7	2.04697603559282
HU	YNB	four-parent	2	2	P1	1.75463058885991
HU	YNB	two-parent	2	2	P7	2.11899154674707
HU	YNB	four-parent	2	2	P2	1.64188143259203
HU	YNB	two-parent	2	2	P8	2.26237992286513
HU	YNB	four-parent	2	2	P2	1.82883004081406
HU	YNB	two-parent	2	2	P8	2.19231845462854
HU	YNB	four-parent	2	2	P3	1.98693475275877
HU	YNB	two-parent	2	2	P9	2.1471190632856
HU	YNB	four-parent	2	2	P3	1.86405987559536
HU	YNB	two-parent	2	2	P9	2.14491089908192
HU	YNB	four-parent	2	2	P4	2.21387074400343
HU	YNB	two-parent	2	2	P10	2.02840939619983
HU	YNB	four-parent	2	2	P4	1.95698791188985
HU	YNB	two-parent	2	2	P10	2.13241452583977
HU	YNB	four-parent	2	2	P5	1.83627708503335
HU	YNB	two-parent	2	2	P11	2.11537323806078
HU	YNB	four-parent	2	2	P5	1.98509851580835
HU	YNB	two-parent	2	2	P11	2.16801426478034
HU	YNB	four-parent	2	0	P0	1.94915402233472
HU	YNB	two-parent	2	2	P12	2.22541053931992
HU	YNB	four-parent	2	0	P0	1.95814699228141
HU	YNB	two-parent	2	2	P12	2.23350346480165
HU	YNB	four-parent	2	2	P1	1.93502547874985
HU	YNB	two-parent	2	2	P13	2.17166628408115
HU	YNB	four-parent	2	2	P1	2.02600871428344
HU	YNB	two-parent	2	2	P13	2.28217134394587
HU	YNB	four-parent	2	2	P2	2.07552211331363
HU	YNB	two-parent	2	2	P14	2.23128137381486
HU	YNB	four-parent	2	2	P2	1.82012014828423
HU	YNB	two-parent	2	2	P14	2.12458896210773
HU	YNB	four-parent	2	2	P3	2.07008551817668
HU	YNB	two-parent	2	2	P15	2.4523120514041
HU	YNB	four-parent	2	2	P3	1.96892806798312
HU	YNB	two-parent	2	2	P15	2.16913053985502
HU	YNB	four-parent	2	2	P4	1.91572104200106
HU	YNB	two-parent	2	2	P16	2.34595314661121
HU	YNB	four-parent	2	2	P4	1.99782063152481
HU	YNB	two-parent	2	2	P16	2.26690553796435
HU	YNB	four-parent	2	2	P5	2.43786007073812
HU	YNB	two-parent	2	2	P17	2.72279728113152
HU	YNB	four-parent	2	2	P5	2.44480696221546
HU	YNB	two-parent	2	2	P17	2.50002302106371
HU	YNB	four-parent	2	2	P6	1.89277188615137
HU	YNB	four-parent	2	2	P6	1.69248448030137
HU	YNB	four-parent	2	2	P7	1.9247691322494
HU	YNB	four-parent	2	2	P7	1.94590581480539
HU	YNB	four-parent	2	2	P8	1.89780368452607
HU	YNB	four-parent	2	2	P8	2.03612214281648
HU	YNB	four-parent	2	2	P6	1.8616555638852
HU	YNB	four-parent	2	2	P6	1.81895625028153
HU	YNB	four-parent	2	2	P7	1.994345920026
HU	YNB	four-parent	2	2	P7	2.12403762162728
HU	YNB	four-parent	2	2	P8	1.93399092348323
HU	YNB	four-parent	2	2	P8	1.96365613805079
HU	YNB	four-parent	2	2	P9	2.07473063734708
HU	YNB	four-parent	2	2	P9	2.11305834419767
HU	YNB	four-parent	2	2	P10	1.94226389172413
HU	YNB	four-parent	2	2	P10	1.86545982650837
HU	YNB	four-parent	2	2	P11	1.83548121440262
HU	YNB	four-parent	2	2	P11	1.8389961103529
HU	YNB	four-parent	2	2	P12	2.11998481467496
HU	YNB	four-parent	2	2	P12	2.12560489491058
HU	YNB	four-parent	2	2	P13	1.80938918284515
HU	YNB	four-parent	2	2	P13	1.96170968541599
HU	YNB	four-parent	2	2	P14	2.11103329304361
HU	YNB	four-parent	2	2	P14	2.48494214377764
HU	YNB	WA	0	0	P0	2.76195497109543
HU	YNB	two-parent	2	0	P0	2.2640383274818
HU	YNB	WA	0	0	P0	2.24172401615025
HU	YNB	two-parent	2	0	P0	2.01954095551403
HU	YNB	WA	0	1	P1	1.9423920583904
HU	YNB	two-parent	2	3	P1	2.0420089710279
HU	YNB	WA	0	1	P1	2.25196443951741
HU	YNB	two-parent	2	3	P1	2.1253274623198
HU	YNB	WA	0	1	P2	NA
HU	YNB	two-parent	2	3	P2	2.11121539068589
HU	YNB	WA	0	1	P2	1.87804908625834
HU	YNB	two-parent	2	3	P2	2.05559831032711
HU	YNB	WA	0	0	P0	2.24210111901871
HU	YNB	two-parent	2	3	P3	1.98926909173922
HU	YNB	WA	0	0	P0	2.37098415970365
HU	YNB	two-parent	2	3	P3	2.13622330026303
HU	YNB	WA	0	1	P1	2.3515384073702
HU	YNB	two-parent	2	3	P4	2.15954315498612
HU	YNB	WA	0	1	P1	2.1859736650632
HU	YNB	two-parent	2	3	P4	2.11260010673634
HU	YNB	WA	0	1	P2	1.9291104769237
HU	YNB	two-parent	2	3	P5	2.21633321604205
HU	YNB	WA	0	1	P2	2.68957439836297
HU	YNB	two-parent	2	3	P5	2.21486437778453
HU	YNB	WA	0	0	P0	2.68552699569016
HU	YNB	two-parent	2	0	P0	2.30550236344227
HU	YNB	WA	0	0	P0	2.50012695602819
HU	YNB	two-parent	2	0	P0	2.36011011249142
HU	YNB	WA	0	1	P1	2.41884868495059
HU	YNB	two-parent	2	3	P1	2.11775954241476
HU	YNB	WA	0	1	P1	2.24605258574937
HU	YNB	two-parent	2	3	P1	2.10077751333208
HU	YNB	WA	0	1	P2	2.27887531565782
HU	YNB	two-parent	2	3	P2	2.213005750171
HU	YNB	WA	0	1	P2	2.43797552592749
HU	YNB	two-parent	2	3	P2	2.18010366248273
HU	YNB	WA	0	0	P0	1.86216140682907
HU	YNB	two-parent	2	3	P3	2.16804399446435
HU	YNB	WA	0	0	P0	2.35326192465943
HU	YNB	two-parent	2	3	P3	2.23508191309104
HU	YNB	WA	0	1	P1	1.77524121040961
HU	YNB	two-parent	2	3	P4	2.16720419239848
HU	YNB	WA	0	1	P1	2.54517635357904
HU	YNB	two-parent	2	3	P4	2.1266151466299
HU	YNB	WA	0	1	P2	2.62065615166413
HU	YNB	two-parent	2	3	P5	2.48826578840363
HU	YNB	WA	0	1	P2	2.83693788618739
HU	YNB	two-parent	2	3	P5	2.48087213547841
HU	YNB	WA	0	0	P0	2.6751674248941
HU	YNB	WA	0	0	P0	2.39616815207269
HU	YNB	WA	0	1	P1	1.89296318804058
HU	YNB	WA	0	1	P1	2.38822259077478
HU	YNB	WA	0	1	P2	2.2034062803185
HU	YNB	WA	0	1	P2	2.08402535163938
HU	YNB	WA	0	0	P0	2.06616891670318
HU	YNB	WA	0	0	P0	2.29984711352599
HU	YNB	WA	0	1	P1	2.19865256612779
HU	YNB	WA	0	1	P1	2.51075324253885
HU	YNB	WA	0	1	P2	2.04191599080397
HU	YNB	WA	0	1	P2	2.73718231859688
HU	YNB	WA	0	0	P0	2.4218078438627
HU	YNB	WA	0	0	P0	2.62282798068967
HU	YNB	WA	0	1	P1	2.44786010768539
HU	YNB	WA	0	1	P1	2.38209437671834
HU	YNB	WA	0	1	P2	2.27421530220261
HU	YNB	WA	0	1	P2	2.45850355123
HU	YNB	WA	0	0	P0	1.80805957269591
HU	YNB	WA	0	0	P0	2.48745487372898
HU	YNB	WA	0	1	P1	1.96552282123569
HU	YNB	WA	0	1	P1	2.49716428745242
HU	YNB	WA	0	1	P2	2.49451175270037
HU	YNB	WA	0	1	P2	2.75027134935546
HU	YNB	four-parent	2	0	P0	NA
HU	YNB	two-parent	2	3	P6	2.29771872444985
HU	YNB	four-parent	2	0	P0	1.80677865851487
HU	YNB	two-parent	2	3	P6	2.05400547299106
HU	YNB	four-parent	2	3	P1	1.86579036327185
HU	YNB	two-parent	2	3	P7	2.14746155252065
HU	YNB	four-parent	2	3	P1	1.81367124651662
HU	YNB	two-parent	2	3	P7	2.11427944985076
HU	YNB	four-parent	2	3	P2	1.77344677363181
HU	YNB	two-parent	2	3	P8	1.9753555428909
HU	YNB	four-parent	2	3	P2	1.9538367124775
HU	YNB	two-parent	2	3	P8	1.88958662095645
HU	YNB	four-parent	2	3	P3	1.98489347987313
HU	YNB	two-parent	2	3	P9	2.01083702542312
HU	YNB	four-parent	2	3	P3	1.90743933778245
HU	YNB	two-parent	2	3	P9	1.95074730332281
HU	YNB	four-parent	2	3	P4	2.00838964928832
HU	YNB	two-parent	2	3	P10	2.07798489795257
HU	YNB	four-parent	2	3	P4	1.90203936489547
HU	YNB	two-parent	2	3	P10	2.13504402799814
HU	YNB	four-parent	2	3	P5	1.82647235870464
HU	YNB	two-parent	2	3	P11	2.22988772105962
HU	YNB	four-parent	2	3	P5	2.06583834070585
HU	YNB	two-parent	2	3	P11	2.11520468665019
HU	YNB	four-parent	2	0	P0	2.11847100265658
HU	YNB	two-parent	2	3	P12	2.13337179873539
HU	YNB	four-parent	2	0	P0	2.04831723902986
HU	YNB	two-parent	2	3	P12	2.25767577429456
HU	YNB	four-parent	2	3	P1	2.16455521871626
HU	YNB	two-parent	2	3	P13	2.18333085864328
HU	YNB	four-parent	2	3	P1	2.05827254948721
HU	YNB	two-parent	2	3	P13	2.16611139155429
HU	YNB	four-parent	2	3	P2	2.13310432384195
HU	YNB	two-parent	2	3	P14	2.21026514979909
HU	YNB	four-parent	2	3	P2	2.11509520419153
HU	YNB	two-parent	2	3	P14	2.30053145990528
HU	YNB	four-parent	2	3	P3	2.10882079054434
HU	YNB	two-parent	2	3	P15	2.04692418550732
HU	YNB	four-parent	2	3	P3	1.85975565533398
HU	YNB	two-parent	2	3	P15	2.04368730788667
HU	YNB	four-parent	2	3	P4	1.97242724311063
HU	YNB	two-parent	2	3	P16	2.24796528705269
HU	YNB	four-parent	2	3	P4	2.02733120159098
HU	YNB	two-parent	2	3	P16	2.29695932936615
HU	YNB	four-parent	2	3	P5	1.86175847331546
HU	YNB	two-parent	2	3	P17	2.10286947750673
HU	YNB	four-parent	2	3	P5	2.0743037160323
HU	YNB	two-parent	2	3	P17	2.17146764366349
HU	YNB	four-parent	2	3	P6	NA
HU	YNB	four-parent	2	3	P6	1.67796061504111
HU	YNB	four-parent	2	3	P7	1.79035445366209
HU	YNB	four-parent	2	3	P7	1.95288031521731
HU	YNB	four-parent	2	3	P8	1.83450108765816
HU	YNB	four-parent	2	3	P8	1.94501011541555
HU	YNB	four-parent	2	3	P6	1.99213753460093
HU	YNB	four-parent	2	3	P6	1.96691461284189
HU	YNB	four-parent	2	3	P7	1.92588826865107
HU	YNB	four-parent	2	3	P7	1.9743682617848
HU	YNB	four-parent	2	3	P8	2.04183266436523
HU	YNB	four-parent	2	3	P8	2.09502023482657
HU	YNB	four-parent	2	3	P9	1.8960569837719
HU	YNB	four-parent	2	3	P9	2.02617822289702
HU	YNB	four-parent	2	3	P10	2.03053325162229
HU	YNB	four-parent	2	3	P10	2.0627554456812
HU	YNB	four-parent	2	3	P11	2.07767935514706
HU	YNB	four-parent	2	3	P11	2.17407449350087
HU	YNB	four-parent	2	3	P12	2.01943653849449
HU	YNB	four-parent	2	3	P12	1.93774336746942
HU	YNB	four-parent	2	3	P13	1.89403534011911
HU	YNB	four-parent	2	3	P13	2.13474795933283
HU	YNB	four-parent	2	3	P14	1.99666518642547
HU	YNB	four-parent	2	3	P14	1.90027997938431
HU	YNB	WA	0	0	P0	2.66158535193618
HU	YNB	two-parent	2	0	P0	NA
HU	YNB	WA	0	0	P0	2.35688339525289
HU	YNB	two-parent	2	0	P0	2.1524318564399
HU	YNB	WA	0	2	P1	NA
HU	YNB	two-parent	2	3	P1	2.32045079531345
HU	YNB	WA	0	2	P1	NA
HU	YNB	two-parent	2	3	P1	2.25575144085372
HU	YNB	WA	0	2	P2	2.1154378441736
HU	YNB	two-parent	2	3	P2	2.29605700771714
HU	YNB	WA	0	2	P2	2.27964411136011
HU	YNB	two-parent	2	3	P2	2.2254353170811
HU	YNB	WA	0	0	P0	2.48156423964843
HU	YNB	two-parent	2	3	P3	2.34591058548719
HU	YNB	WA	0	0	P0	2.23405309950603
HU	YNB	two-parent	2	3	P3	2.26840407742248
HU	YNB	WA	0	2	P1	2.53643921118031
HU	YNB	two-parent	2	3	P4	2.53975562516616
HU	YNB	WA	0	2	P1	2.49091659279007
HU	YNB	two-parent	2	3	P4	2.27704191828771
HU	YNB	WA	0	2	P2	2.31839837165956
HU	YNB	two-parent	2	3	P5	2.70752427086534
HU	YNB	WA	0	2	P2	2.55081632329936
HU	YNB	two-parent	2	3	P5	2.35172654097345
HU	YNB	WA	0	0	P0	2.502930024985
HU	YNB	two-parent	2	0	P0	2.3701402756268
HU	YNB	WA	0	0	P0	2.48752106363108
HU	YNB	two-parent	2	0	P0	2.49841375731045
HU	YNB	WA	0	2	P1	2.60608153769019
HU	YNB	two-parent	2	3	P1	2.60776389333629
HU	YNB	WA	0	2	P1	2.60001506365173
HU	YNB	two-parent	2	3	P1	2.48985635917111
HU	YNB	WA	0	2	P2	2.30801463214641
HU	YNB	two-parent	2	3	P2	2.54356374323932
HU	YNB	WA	0	2	P2	2.14726130105292
HU	YNB	two-parent	2	3	P2	2.46008927674273
HU	YNB	WA	0	0	P0	2.66953708026372
HU	YNB	two-parent	2	3	P3	2.39703301188407
HU	YNB	WA	0	0	P0	2.90993581929787
HU	YNB	two-parent	2	3	P3	2.50482037581828
HU	YNB	WA	0	2	P1	2.86371719119958
HU	YNB	two-parent	2	3	P4	2.5920557293827
HU	YNB	WA	0	2	P1	2.51496317427641
HU	YNB	two-parent	2	3	P4	2.52810208255225
HU	YNB	WA	0	2	P2	2.65610612737303
HU	YNB	two-parent	2	3	P5	2.60763315344054
HU	YNB	WA	0	2	P2	2.57273005394708
HU	YNB	two-parent	2	3	P5	2.10013655034431
HU	YNB	WA	0	0	P0	2.51564695742656
HU	YNB	WA	0	0	P0	2.75799131953487
HU	YNB	WA	0	2	P1	2.72209656231683
HU	YNB	WA	0	2	P1	2.59059592089472
HU	YNB	WA	0	2	P2	2.56270826928747
HU	YNB	WA	0	2	P2	2.34148270953969
HU	YNB	WA	0	0	P0	2.38201398049659
HU	YNB	WA	0	0	P0	2.54917276772748
